timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1659972564527,436,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-12,,true,,5866,644,8,28,0,1,0
1659972564562,457,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,5866,644,6,28,0,0,0
1659972564964,331,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-12,,true,,1461,932,8,28,0,0,0
1659972565019,322,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,1461,932,6,28,0,0,0
1659972565295,1171,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-12,,true,,4183,1777,8,28,0,1,0
1659972566494,285,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-14,,true,,2643,297,10,28,0,0,0
1659972566473,319,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-12,,true,,1629,1469,8,28,0,2,0
1659972565341,1580,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,4046,1777,6,28,0,1,0
1659972566779,495,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-14,,true,,1928,1357,10,28,0,1,0
1659972567276,307,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-14,,true,,1635,1379,10,28,0,0,0
1659972566922,2479,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,8525,5474,6,28,0,3,0
1659972569404,1349,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,2181,2914,6,28,0,2,0
1659972570760,311,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,1629,1469,6,28,0,0,0
1659972572494,286,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-13,,true,,2643,297,10,28,0,0,0
1659972572780,606,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-13,,true,,2065,1357,10,28,0,1,0
1659972573387,321,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-13,,true,,1635,1379,10,28,0,1,0
1659972574527,453,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,5866,644,8,28,0,1,0
1659972574562,448,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,5866,644,6,28,0,0,0
1659972574981,326,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,1469,935,8,28,0,1,0
1659972575011,318,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,1469,935,6,28,0,0,0
1659972575330,1144,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,4743,1793,6,28,0,2,0
1659972575308,1215,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,3901,1793,8,28,0,1,0
1659972576527,351,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,422,505,8,28,0,0,0
1659972576879,443,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,1629,1477,8,28,0,1,0
1659972576476,2003,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,8288,5518,6,28,0,4,0
1659972578492,288,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-12,,true,,2643,297,10,28,0,0,0
1659972578780,511,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-12,,true,,1922,1352,10,28,0,1,0
1659972578483,1060,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,2100,2930,6,28,0,2,0
1659972579292,314,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-12,,true,,1635,1375,10,28,0,1,0
1659972579547,665,DeletePayed,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,3258,1382,6,28,0,4,0
1659972580216,456,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,1629,1477,6,28,0,0,0
1659972584493,300,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-11,,true,,2643,297,10,28,0,0,0
1659972584528,456,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,5866,644,8,28,0,0,0
1659972584561,470,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,5866,644,6,28,0,0,0
1659972584984,335,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,1469,935,8,28,0,1,0
1659972585031,325,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,1469,935,6,28,0,0,0
1659972584793,732,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-11,,true,,2141,1364,10,28,0,0,0
1659972585525,314,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-11,,true,,1635,1383,10,28,0,0,0
1659972585320,1117,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,4350,1793,8,28,0,2,0
1659972585356,1124,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,4545,1793,6,28,0,0,0
1659972586441,192,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,422,505,8,28,0,0,0
1659972586633,325,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,1629,1477,8,28,0,1,0
1659972586480,1928,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,8294,5518,6,28,0,1,0
1659972588410,1049,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,2101,2930,6,28,0,2,0
1659972589462,317,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,1629,1477,6,28,0,1,0
1659972590495,298,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,2643,297,10,28,0,0,0
1659972590793,704,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,2123,1364,10,28,0,0,0
1659972591498,307,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,1635,1383,10,28,0,1,0
1659972594527,457,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-9,,true,,5866,644,8,28,0,0,0
1659972594562,448,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,5866,644,6,28,0,2,0
1659972594984,312,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-9,,true,,1455,929,8,28,0,1,0
1659972595012,316,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,1461,932,6,28,0,0,0
1659972595297,1133,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-9,,true,,4649,1761,8,28,0,5,0
1659972595328,1111,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,3725,1777,6,28,0,2,0
1659972596440,217,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-9,,true,,422,497,8,28,0,0,0
1659972596493,288,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,2643,297,10,28,0,0,0
1659972596657,310,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-9,,true,,1629,1461,8,28,0,0,0
1659972596781,525,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,1928,1357,10,28,0,0,0
1659972597306,316,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,1635,1379,10,28,0,2,0
1659972596441,1921,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,8330,5474,6,28,0,3,0
1659972598365,1123,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,2116,2914,6,28,0,0,0
1659972599493,460,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,1629,1469,6,28,0,1,0
1659972602496,303,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,2643,297,10,28,0,0,0
1659972602799,630,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,2064,1357,10,28,0,2,0
1659972603431,317,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,1635,1379,10,28,0,1,0
1659972604527,459,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-8,,true,,5866,644,8,28,0,2,0
1659972604563,447,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,5866,644,6,28,0,1,0
1659972604988,334,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-8,,true,,1468,935,8,28,0,1,0
1659972605012,329,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,1468,935,6,28,0,1,0
1659972605323,1211,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-8,,true,,4603,1793,8,28,0,4,0
1659972605342,1210,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,5379,1791,6,28,0,2,0
1659972606542,324,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-8,,true,,1629,1477,8,28,0,1,0
1659972606554,2171,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,8288,5518,6,28,0,3,0
1659972608493,342,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,2643,297,10,28,0,0,0
1659972608835,538,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,1920,1352,10,28,0,1,0
1659972609374,327,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,1635,1375,10,28,0,1,0
1659972608728,1143,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,2100,2930,6,28,0,1,0
1659972609875,512,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,1629,1477,6,28,0,2,0
1659972614492,325,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,2643,297,10,28,0,1,0
1659972614605,439,RegisterPage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-6,,true,,1866,306,4,28,0,1,0
1659972614562,556,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-4,,true,,5866,644,6,28,0,1,0
1659972614526,756,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-7,,true,,5866,644,8,28,0,0,0
1659972615119,361,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-4,,true,,1468,935,6,28,0,0,0
1659972615045,557,AccountCreateRequest,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-6,,true,,1642,1692,4,28,0,0,0
1659972615282,356,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-7,,true,,1468,935,8,28,0,1,0
1659972614819,904,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,2139,1364,10,28,0,0,0
1659972615602,423,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-6,,true,,1928,1367,4,28,0,1,0
1659972615723,369,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,1635,1383,10,28,0,1,0
1659972616032,482,AccountPermanentDeleteRequest,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-6,,true,,1700,1424,4,28,0,1,0
1659972615639,1293,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-7,,true,,3789,1793,8,28,0,2,0
1659972615480,1635,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-4,,true,,4011,1793,6,28,0,2,0
1659972616936,427,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-7,,true,,422,505,8,28,0,1,0
1659972617364,487,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-7,,true,,1629,1477,8,28,0,0,0
1659972617117,2959,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-4,,true,,8624,5518,6,28,0,3,0
1659972620494,525,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-15,,true,,2643,297,10,28,0,0,0
1659972621020,620,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-15,,true,,1934,1364,10,28,0,2,0
1659972620079,1896,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-4,,true,,2212,2930,6,28,0,2,0
1659972621642,356,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-15,,true,,1635,1383,10,28,0,0,0
1659972621980,666,DeletePayed,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-4,,true,,3217,1382,6,28,0,0,0
1659972622647,468,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-4,,true,,1629,1477,6,28,0,1,0
1659972624529,604,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-6,,true,,5866,644,8,28,0,1,0
1659972624563,597,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,5866,644,6,28,0,0,0
1659972625135,600,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-6,,true,,1455,929,8,28,0,1,0
1659972625160,577,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,1461,932,6,28,0,1,0
1659972626495,395,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-14,,true,,2643,297,10,28,0,0,0
1659972625738,1536,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 2",jp@gc - Ultimate Thread Group 3-9,,false,,3455,1777,6,28,0,2,0
1659972625736,1618,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-6,,true,,3722,1761,8,28,0,2,0
1659972626890,629,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-14,,true,,1927,1357,10,28,0,2,0
1659972627362,570,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-6,,true,,1629,1461,8,28,0,2,0
1659972627521,422,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-14,,true,,1635,1379,10,28,0,2,0
1659972627277,2040,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,8297,5474,6,28,0,5,0
1659972629322,1537,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,2105,2914,6,28,0,2,0
1659972630865,1000,DeletePayed,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,3453,1370,6,28,0,1,0
1659972631867,510,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-9,,true,,1629,1469,6,28,0,0,0
1659972632495,326,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-13,,true,,2643,297,10,28,0,1,0
1659972632822,622,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-13,,true,,2068,1350,10,28,0,1,0
1659972633446,435,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-13,,true,,1629,1375,10,28,0,1,0
1659972634562,540,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,5866,644,6,28,0,0,0
1659972634528,594,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-5,,true,,5866,644,8,28,0,3,0
1659972635102,341,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,1469,935,6,28,0,0,0
1659972635125,358,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-5,,true,,1469,935,8,28,0,0,0
1659972635483,1239,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-5,,true,,3903,1793,8,28,0,1,0
1659972636726,324,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-5,,true,,422,505,8,28,0,0,0
1659972635443,1643,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,5701,1791,6,28,0,0,0
1659972637050,458,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-5,,true,,1629,1477,8,28,0,0,0
1659972638492,285,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-12,,true,,2643,297,10,28,0,0,0
1659972638778,507,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-12,,true,,1936,1364,10,28,0,1,0
1659972637086,2474,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,8597,5518,6,28,0,3,0
1659972639286,314,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-12,,true,,1635,1383,10,28,0,1,0
1659972639563,1383,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,2203,2930,6,28,0,3,0
1659972640954,357,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-8,,true,,1629,1477,6,28,0,1,0
1659972644493,287,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-11,,true,,2643,297,10,28,0,0,0
1659972644528,446,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-12,,true,,5866,644,8,28,0,1,0
1659972644561,453,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,5866,644,6,28,0,0,0
1659972644975,334,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-12,,true,,1461,932,8,28,0,1,0
1659972645014,337,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,1469,935,6,28,0,1,0
1659972644780,617,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-11,,true,,2065,1364,10,28,0,1,0
1659972645398,305,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-11,,true,,1635,1383,10,28,0,1,0
1659972645310,1119,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-12,,true,,4809,1777,8,28,0,3,0
1659972645352,1142,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,5387,1793,6,28,0,1,0
1659972646434,312,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-12,,true,,1629,1469,8,28,0,0,0
1659972646495,1950,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,8297,5518,6,28,0,2,0
1659972648447,1060,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,2103,2930,6,28,0,3,0
1659972649513,319,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-7,,true,,1629,1477,6,28,0,0,0
1659972650495,288,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,2643,297,10,28,0,1,0
1659972650784,533,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,1936,1364,10,28,0,1,0
1659972651318,321,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,1635,1383,10,28,0,2,0
1659972654528,458,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,5866,644,8,28,0,1,0
1659972654563,453,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,5866,644,6,28,0,2,0
1659972654988,318,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,1455,931,8,28,0,1,0
1659972655018,321,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,1461,932,6,28,0,1,0
1659972655340,1064,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 2",jp@gc - Ultimate Thread Group 3-6,,false,,3303,1777,6,28,0,2,0
1659972655307,1228,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,3557,1761,8,28,0,1,0
1659972656494,291,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,2643,297,10,28,0,0,0
1659972656542,316,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-11,,true,,1629,1461,8,28,0,1,0
1659972656785,496,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,1928,1357,10,28,0,1,0
1659972657282,309,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,1635,1379,10,28,0,0,0
1659972656407,1659,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,7886,5474,6,28,0,3,0
1659972658070,827,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,1968,2914,6,28,0,2,0
1659972658900,308,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-6,,true,,1629,1469,6,28,0,1,0
1659972662495,314,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,2643,297,10,28,0,0,0
1659972662810,613,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,2067,1350,10,28,0,1,0
1659972663424,350,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,1629,1375,10,28,0,1,0
1659972664526,458,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,5866,644,8,28,0,0,0
1659972664562,488,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,5866,644,6,28,0,0,0
1659972664984,312,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,1468,935,8,28,0,0,0
1659972665050,307,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,1468,935,6,28,0,0,0
1659972665297,1181,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,3546,1793,8,28,0,4,0
1659972665357,1183,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,3902,1793,6,28,0,2,0
1659972666482,189,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,422,505,8,28,0,1,0
1659972666673,304,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-10,,true,,1629,1477,8,28,0,1,0
1659972666542,1957,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-5,,true,,8282,5518,6,28,0,2,0
1659972668493,305,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,2643,297,10,28,0,0,0
1659972668798,488,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,1934,1364,10,28,0,2,0
